AirportID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,TZ,Type,source
3748,Norman Y. Mineta San Jose International Airport,San Jose,United States,SJC,KSJC,37.36259841918945,-121.9290008544922,62,-8,A,America/Los_Angeles,airport,OurAirports
3749,Lea County Regional Airport,Hobbs,United States,HOB,KHOB,32.6875,-103.21700290000001,3661,-7,A,America/Denver,airport,OurAirports
3750,Northeast Philadelphia Airport,Philadelphia,United States,PNE,KPNE,40.08190155,-75.01059723,120,-5,A,America/New_York,airport,OurAirports
3751,Denver International Airport,Denver,United States,DEN,KDEN,39.861698150635,-104.672996521,5431,-7,A,America/Denver,airport,OurAirports
3752,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.87189865112305,-75.24109649658203,36,-5,A,America/New_York,airport,OurAirports
3753,Sioux Gateway Col. Bud Day Field,Sioux City,United States,SUX,KSUX,42.40259933,-96.38439941,1098,-6,A,America/Chicago,airport,OurAirports
3754,Middle Georgia Regional Airport,Macon,United States,MCN,KMCN,32.692798614501946,-83.64920043945312,354,-5,A,America/New_York,airport,OurAirports
3755,Truth Or Consequences Municipal Airport,Truth Or Consequences,United States,TCS,KTCS,33.2369003296,-107.27200317399999,4853,-7,A,America/Denver,airport,OurAirports
3756,Palmdale Regional/USAF Plant 42 Airport,Palmdale,United States,PMD,KPMD,34.62939835,-118.08499909999999,2543,-8,A,America/Los_Angeles,airport,OurAirports
3757,Randolph Air Force Base,San Antonio,United States,RND,KRND,29.52969933,-98.27890015,761,-6,A,America/Chicago,airport,OurAirports
3758,El Centro Naf Airport,El Centro,United States,NJK,KNJK,32.829200744628906,-115.6719970703125,-42,-8,A,America/Los_Angeles,airport,OurAirports
3759,Port Columbus International Airport,Columbus,United States,CMH,KCMH,39.99800109863281,-82.89189910888672,815,-5,A,America/New_York,airport,OurAirports
3760,Drake Field,Fayetteville,United States,FYV,KFYV,36.00510025024414,-94.17009735107422,1251,-6,A,America/Chicago,airport,OurAirports
3761,Henry Post Army Air Field (Fort Sill),Fort Sill,United States,FSI,KFSI,34.64979935,-98.40219879,1189,-6,A,America/Chicago,airport,OurAirports
3762,Princeton Municipal Airport,Princeton,United States,PNM,KPNM,45.55989838,-93.60820007,980,-6,A,America/Chicago,airport,OurAirports
3763,Wright-Patterson Air Force Base,Dayton,United States,FFO,KFFO,39.8260993958,-84.04830169680001,823,-5,A,America/New_York,airport,OurAirports
3764,Edward G. Pitka Sr Airport,Galena,United States,GAL,PAGA,64.73619843,-156.93699650000002,153,-9,A,America/Anchorage,airport,OurAirports
3765,Chandler Municipal Airport,Chandler,United States,\N,KCHD,33.2691,-111.810997,1243,-7,A,America/Phoenix,airport,OurAirports
3766,Mineral Wells Airport,Mineral Wells,United States,MWL,KMWL,32.7816009521,-98.0602035522,974,-6,A,America/Chicago,airport,OurAirports
3767,Mc Connell Air Force Base,Wichita,United States,IAB,KIAB,37.62189865,-97.26820374,1371,-6,A,America/Chicago,airport,OurAirports
3768,New Orleans NAS JRB/Alvin Callender Field,New Orleans,United States,NBG,KNBG,29.82530022,-90.03500366,2,-6,A,America/Chicago,airport,OurAirports
3769,Beaufort County Airport,Beaufort,United States,BFT,KARW,32.4122009277,-80.6343994141,10,-5,A,America/New_York,airport,OurAirports
3770,Texarkana Regional Webb Field,Texarkana,United States,TXK,KTXK,33.45370101928711,-93.99099731445312,390,-6,A,America/Chicago,airport,OurAirports
3771,Plattsburgh International Airport,Plattsburgh,United States,PBG,KPBG,44.6509017944336,-73.46810150146484,234,-5,A,America/New_York,airport,OurAirports
3772,Phillips Army Air Field,Aberdeen,United States,APG,KAPG,39.466202,-76.1688,57,-5,A,America/New_York,airport,OurAirports
3773,Tucumcari Municipal Airport,Tucumcari,United States,TCC,KTCC,35.182800293,-103.60299682600001,4065,-7,A,America/Denver,airport,OurAirports
3774,Ted Stevens Anchorage International Airport,Anchorage,United States,ANC,PANC,61.174400329589844,-149.99600219726562,152,-9,A,America/Anchorage,airport,OurAirports
3775,Robert Gray  Army Air Field Airport,Killeen,United States,GRK,KGRK,31.067199706999997,-97.8289031982,1015,-6,A,America/Chicago,airport,OurAirports
3776,Black Rock Airport,Zuni Pueblo,United States,ZUN,KZUN,35.08319854736328,-108.79199981689452,6454,-7,A,America/Denver,airport,OurAirports
3777,Bellingham International Airport,Bellingham,United States,BLI,KBLI,48.79280090332031,-122.53800201416016,170,-8,A,America/Los_Angeles,airport,OurAirports
3778,Millington Regional Jetport Airport,Millington,United States,NQA,KNQA,35.356700897217,-89.87030029296899,320,-6,A,America/Chicago,airport,OurAirports
3779,Elkins-Randolph Co-Jennings Randolph Field,Elkins,United States,EKN,KEKN,38.88940048,-79.85710144,1987,-5,A,America/New_York,airport,OurAirports
3780,Hartford Brainard Airport,Hartford,United States,HFD,KHFD,41.736698150635,-72.64939880371101,18,-5,A,America/New_York,airport,OurAirports
3781,North Central State Airport,Smithfield,United States,SFZ,KSFZ,41.9207992554,-71.49140167239999,441,-5,A,America/New_York,airport,OurAirports
3782,Mobile Regional Airport,Mobile,United States,MOB,KMOB,30.691200256348,-88.242797851562,219,-6,A,America/Chicago,airport,OurAirports
3783,Moffett Federal Airfield,Mountain View,United States,NUQ,KNUQ,37.416099548339844,-122.04900360107422,32,-8,A,America/Los_Angeles,airport,OurAirports
3784,Santa Fe Municipal Airport,Santa Fe,United States,SAF,KSAF,35.617099761999995,-106.08899688700001,6348,-7,A,America/Denver,airport,OurAirports
3785,Barking Sands Airport,Barking Sands,United States,BKH,PHBK,22.022800445599998,-159.785003662,23,-10,A,Pacific/Honolulu,airport,OurAirports
3786,Beauregard Regional Airport,Deridder,United States,DRI,KDRI,30.8316993713,-93.3398971558,202,-6,A,America/Chicago,airport,OurAirports
3787,Bradshaw Army Airfield,Bradshaw Field,United States,BSF,PHSF,19.760099411,-155.554000854,6190,-10,A,Pacific/Honolulu,airport,OurAirports
3788,Nogales International Airport,Nogales,United States,OLS,KOLS,31.41769981384277,-110.8479995727539,3955,-7,A,America/Phoenix,airport,OurAirports
3789,Mac Dill Air Force Base,Tampa,United States,MCF,KMCF,27.84930038,-82.52120209,14,-5,A,America/New_York,airport,OurAirports
3790,Scott AFB/Midamerica Airport,Belleville,United States,BLV,KBLV,38.5452,-89.835197,459,-6,A,America/Chicago,airport,OurAirports
3791,Opa-locka Executive Airport,Miami,United States,OPF,KOPF,25.90699959,-80.27839661,8,-5,A,America/New_York,airport,OurAirports
3792,Del Rio International Airport,Del Rio,United States,DRT,KDRT,29.3742008209,-100.92700195299999,1002,-6,A,America/Chicago,airport,OurAirports
3793,Southwest Florida International Airport,Fort Myers,United States,RSW,KRSW,26.53619956970215,-81.75520324707031,30,-5,A,America/New_York,airport,OurAirports
3794,King Salmon Airport,King Salmon,United States,AKN,PAKN,58.67679977,-156.6490021,73,-9,A,America/Anchorage,airport,OurAirports
3795,Muir Army Air Field (Fort Indiantown Gap) Airport,Muir,United States,MUI,KMUI,40.43479919,-76.56939697,488,-5,A,America/New_York,airport,OurAirports
3796,Kapalua Airport,Lahania-kapalua,United States,JHM,PHJH,20.962900161743164,-156.67300415039062,256,-10,N,Pacific/Honolulu,airport,OurAirports
3797,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13,-5,A,America/New_York,airport,OurAirports
3798,Homestead ARB Airport,Homestead,United States,HST,KHST,25.48859978,-80.38359833,5,-5,A,America/New_York,airport,OurAirports
3799,Riverside Municipal Airport,Riverside,United States,RAL,KRAL,33.95190048,-117.4449997,819,-8,A,America/Los_Angeles,airport,OurAirports
3800,Sherman Army Air Field,Fort Leavenworth,United States,FLV,KFLV,39.3683013916,-94.9147033691,772,-6,A,America/Chicago,airport,OurAirports
3801,Wallops Flight Facility Airport,Wallops Island,United States,WAL,KWAL,37.9402008057,-75.46640014649999,40,-5,A,America/New_York,airport,OurAirports
3802,Holloman Air Force Base,Alamogordo,United States,HMN,KHMN,32.8525009155,-106.107002258,4093,-7,A,America/Denver,airport,OurAirports
3803,Willow Grove Naval Air Station/Joint Reserve Base,Willow Grove,United States,NXX,KNXX,40.19979858,-75.14820099,358,-5,A,America/New_York,airport,OurAirports
3804,Cheyenne Regional Jerry Olson Field,Cheyenne,United States,CYS,KCYS,41.15570068,-104.81199649999999,6159,-7,A,America/Denver,airport,OurAirports
3805,Stockton Metropolitan Airport,Stockton,United States,SCK,KSCK,37.894199371338,-121.2379989624,33,-8,A,America/Los_Angeles,airport,OurAirports
3806,Charleston Air Force Base-International Airport,Charleston,United States,CHS,KCHS,32.89860153,-80.04049683,46,-5,A,America/New_York,airport,OurAirports
3807,Reno Tahoe International Airport,Reno,United States,RNO,KRNO,39.49909973144531,-119.76799774169922,4415,-8,A,America/Los_Angeles,airport,OurAirports
3808,Ketchikan International Airport,Ketchikan,United States,KTN,PAKT,55.35559845,-131.7140045,89,-9,A,America/Anchorage,airport,OurAirports
3809,Willow Run Airport,Detroit,United States,YIP,KYIP,42.23789978,-83.53040314,716,-5,A,America/New_York,airport,OurAirports
3810,Vandenberg Air Force Base,Lompoc,United States,VBG,KVBG,34.7373008728,-120.583999634,369,-8,A,America/Los_Angeles,airport,OurAirports
3811,Birmingham-Shuttlesworth International Airport,Birmingham,United States,BHM,KBHM,33.56290054,-86.75350189,650,-6,A,America/Chicago,airport,OurAirports
3812,Lakehurst Maxfield Field Airport,Lakehurst,United States,NEL,KNEL,40.03329849,-74.353302,101,-5,A,America/New_York,airport,OurAirports
3814,Nellis Air Force Base,Las Vegas,United States,LSV,KLSV,36.2361984253,-115.03399658200001,1870,-8,A,America/Los_Angeles,airport,OurAirports
3815,March ARB Airport,Riverside,United States,RIV,KRIV,33.88069916,-117.2590027,1536,-8,A,America/Los_Angeles,airport,OurAirports
3816,Modesto City Co-Harry Sham Field,Modesto,United States,MOD,KMOD,37.62580109,-120.9540024,97,-8,A,America/Los_Angeles,airport,OurAirports
3817,Sacramento International Airport,Sacramento,United States,SMF,KSMF,38.69540023803711,-121.59100341796876,27,-8,A,America/Los_Angeles,airport,OurAirports
3818,Waukegan National Airport,Chicago,United States,UGN,KUGN,42.422199249268,-87.86789703369101,727,-6,A,America/Chicago,airport,OurAirports
3819,City of Colorado Springs Municipal Airport,Colorado Springs,United States,COS,KCOS,38.805801391602,-104.70099639893,6187,-7,A,America/Denver,airport,OurAirports
3820,Buffalo Niagara International Airport,Buffalo,United States,BUF,KBUF,42.94049835,-78.73220062,728,-5,A,America/New_York,airport,OurAirports
3821,Griffing Sandusky Airport,Sandusky,United States,SKY,KSKY,41.4333992004,-82.6522979736,580,-5,A,America/New_York,airport,OurAirports
3822,Snohomish County (Paine Field) Airport,Everett,United States,PAE,KPAE,47.90629959,-122.28199769999999,606,-8,A,America/Los_Angeles,airport,OurAirports
3823,Mountain Home Air Force Base,Mountain Home,United States,MUO,KMUO,43.043597999999996,-115.872002,2996,-7,A,America/Denver,airport,OurAirports
3824,Cedar City Regional Airport,Cedar City,United States,CDC,KCDC,37.70100021362305,-113.0989990234375,5622,-7,A,America/Denver,airport,OurAirports
3825,Bradley International Airport,Windsor Locks,United States,BDL,KBDL,41.9388999939,-72.68319702149999,173,-5,A,America/New_York,airport,OurAirports
3826,Mc Allen Miller International Airport,Mcallen,United States,MFE,KMFE,26.17580032,-98.23860168,107,-6,A,America/Chicago,airport,OurAirports
3827,Norfolk Ns (Chambers Fld) Airport,Norfolk,United States,NGU,KNGU,36.93759918,-76.28929901,17,-5,A,America/New_York,airport,OurAirports
3828,Westover ARB/Metropolitan Airport,Chicopee Falls,United States,CEF,KCEF,42.19400024,-72.53479767,241,-5,A,America/New_York,airport,OurAirports
3829,Lubbock Preston Smith International Airport,Lubbock,United States,LBB,KLBB,33.66360092163086,-101.822998046875,3282,-6,A,America/Chicago,airport,OurAirports
3830,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.97859955,-87.90480042,672,-6,A,America/Chicago,airport,OurAirports
3831,Boca Raton Airport,Boca Raton,United States,BCT,KBCT,26.3784999847,-80.1076965332,13,-5,A,America/New_York,airport,OurAirports
3832,Fairbanks International Airport,Fairbanks,United States,FAI,PAFA,64.81510162,-147.85600280000003,439,-9,A,America/Anchorage,airport,OurAirports
3833,Quantico MCAF /Turner field,Quantico,United States,NYG,KNYG,38.50170135,-77.30529785,10,-5,A,America/New_York,airport,OurAirports
3834,Cannon Air Force Base,Clovis,United States,CVS,KCVS,34.3828010559,-103.321998596,4295,-7,A,America/Denver,airport,OurAirports
3835,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,Kaneohe Bay,United States,NGF,PHNG,21.450500488299998,-157.76800537100002,24,-10,A,Pacific/Honolulu,airport,OurAirports
3836,Offutt Air Force Base,Omaha,United States,OFF,KOFF,41.118301391602,-95.912498474121,1052,-6,A,America/Chicago,airport,OurAirports
3837,Gulkana Airport,Gulkana,United States,GKN,PAGK,62.15489960000001,-145.4570007,1586,-9,A,America/Anchorage,airport,OurAirports
3838,Watertown International Airport,Watertown,United States,ART,KART,43.99190139770508,-76.02169799804688,325,-5,A,America/New_York,airport,OurAirports
3839,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.829700469970696,-116.50700378417969,477,-8,A,America/Los_Angeles,airport,OurAirports
3840,Rick Husband Amarillo International Airport,Amarillo,United States,AMA,KAMA,35.219398498535156,-101.70600128173828,3607,-6,A,America/Chicago,airport,OurAirports
3841,Fort Dodge Regional Airport,Fort Dodge,United States,FOD,KFOD,42.55149841,-94.19259644,1156,-6,A,America/Chicago,airport,OurAirports
3842,Barksdale Air Force Base,Shreveport,United States,BAD,KBAD,32.5018005371,-93.6626968384,166,-6,A,America/Chicago,airport,OurAirports
3843,Topeka Regional Airport - Forbes Field,Topeka,United States,FOE,KFOE,38.9509010315,-95.6635971069,1078,-6,A,America/Chicago,airport,OurAirports
3844,Cotulla-La Salle County Airport,Cotulla,United States,COT,KCOT,28.45669937,-99.22029877,474,-6,A,America/Chicago,airport,OurAirports
3845,Wilmington International Airport,Wilmington,United States,ILM,KILM,34.27059936523437,-77.90260314941406,32,-5,A,America/New_York,airport,OurAirports
3846,"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,United States,BTR,KBTR,30.53319931,-91.14959717,70,-6,A,America/Chicago,airport,OurAirports
3848,Tyler Pounds Regional Airport,Tyler,United States,TYR,KTYR,32.35409927368164,-95.40239715576172,544,-6,A,America/Chicago,airport,OurAirports
3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,BWI,KBWI,39.17539978,-76.66829681,146,-5,A,America/New_York,airport,OurAirports
3850,Hobart Regional Airport,Hobart,United States,HBR,KHBR,34.991316999999995,-99.05131300000001,1563,-6,A,America/Chicago,airport,OurAirports
3851,Lanai Airport,Lanai,United States,LNY,PHNY,20.785600662231445,-156.9510040283203,1308,-10,N,Pacific/Honolulu,airport,OurAirports
3852,Alexandria International Airport,Alexandria,United States,AEX,KAEX,31.32740020751953,-92.54979705810548,89,-6,A,America/Chicago,airport,OurAirports
3853,Condron Army Air Field,White Sands,United States,WSD,KWSD,32.34149933,-106.40299990000001,3934,-7,A,America/Denver,airport,OurAirports
3854,Cold Bay Airport,Cold Bay,United States,CDB,PACD,55.20610046386719,-162.72500610351562,96,-9,A,America/Anchorage,airport,OurAirports
3855,Tulsa International Airport,Tulsa,United States,TUL,KTUL,36.19839859008789,-95.88809967041016,677,-6,A,America/Chicago,airport,OurAirports
3856,Sitka Rocky Gutierrez Airport,Sitka,United States,SIT,PASI,57.04710006713867,-135.36199951171878,21,-9,A,America/Anchorage,airport,OurAirports
3857,Long Island Mac Arthur Airport,Islip,United States,ISP,KISP,40.79520035,-73.10019684,99,-5,A,America/New_York,airport,OurAirports
3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,KMSP,44.8819999695,-93.22180175780001,841,-6,A,America/Chicago,airport,OurAirports
3859,New Castle Airport,Wilmington,United States,ILG,KILG,39.67869949,-75.60649872,80,-5,A,America/New_York,airport,OurAirports
3860,Unalaska Airport,Unalaska,United States,DUT,PADU,53.900100708000004,-166.54400634799998,22,-9,A,America/Anchorage,airport,OurAirports
3861,Louis Armstrong New Orleans International Airport,New Orleans,United States,MSY,KMSY,29.99340057373047,-90.25800323486328,4,-6,A,America/Chicago,airport,OurAirports
3862,Portland International Jetport Airport,Portland,United States,PWM,KPWM,43.64619827,-70.30930328,76,-5,A,America/New_York,airport,OurAirports
3863,Will Rogers World Airport,Oklahoma City,United States,OKC,KOKC,35.39310073852539,-97.60070037841795,1295,-6,A,America/Chicago,airport,OurAirports
3864,Albany International Airport,Albany,United States,ALB,KALB,42.74829864501953,-73.80169677734375,285,-5,A,America/New_York,airport,OurAirports
3865,Valdez Pioneer Field,Valdez,United States,VDZ,PAVD,61.13389969,-146.24800109999998,121,-9,A,America/Anchorage,airport,OurAirports
3866,Langley Air Force Base,Hampton,United States,LFI,KLFI,37.082901000999996,-76.360496521,11,-5,A,America/New_York,airport,OurAirports
3867,John Wayne Airport-Orange County Airport,Santa Ana,United States,SNA,KSNA,33.67570114,-117.86799620000001,56,-8,A,America/Los_Angeles,airport,OurAirports
3868,Columbus Air Force Base,Colombus,United States,CBM,KCBM,33.643798828099996,-88.44380187990002,219,-6,A,America/Chicago,airport,OurAirports
3869,Kendall-Tamiami Executive Airport,Kendall-tamiami,United States,TMB,KTMB,25.6478996277,-80.432800293,8,-5,A,America/New_York,airport,OurAirports
3870,Oceana NAS,Oceana,United States,NTU,KNTU,36.8207016,-76.03350067,23,-5,A,America/New_York,airport,OurAirports
3871,Grissom Air Reserve Base,Peru,United States,GUS,KGUS,40.648101806599996,-86.15209960940001,812,-5,A,America/New_York,airport,OurAirports
3872,Casper-Natrona County International Airport,Casper,United States,CPR,KCPR,42.90800095,-106.4639969,5350,-7,A,America/Denver,airport,OurAirports
3873,Destin-Ft Walton Beach Airport,Valparaiso,United States,VPS,KVPS,30.4832,-86.525398,87,-6,A,America/Chicago,airport,OurAirports
3874,Craig Field,Selma,United States,SEM,KSEM,32.343898773193004,-86.98780059814501,166,-6,A,America/Chicago,airport,OurAirports
3875,Key West International Airport,Key West,United States,EYW,KEYW,24.556100845336914,-81.75959777832031,3,-5,A,America/New_York,airport,OurAirports
3876,Charlotte Douglas International Airport,Charlotte,United States,CLT,KCLT,35.2140007019043,-80.94309997558594,748,-5,A,America/New_York,airport,OurAirports
3877,McCarran International Airport,Las Vegas,United States,LAS,KLAS,36.08010101,-115.15200039999999,2181,-8,A,America/Los_Angeles,airport,OurAirports
3878,Orlando International Airport,Orlando,United States,MCO,KMCO,28.429399490356445,-81.30899810791016,96,-5,A,America/New_York,airport,OurAirports
3879,Florence Regional Airport,Florence,United States,FLO,KFLO,34.18539810180664,-79.7238998413086,146,-5,A,America/New_York,airport,OurAirports
3880,Great Falls International Airport,Great Falls,United States,GTF,KGTF,47.48199844,-111.3710022,3680,-7,A,America/Denver,airport,OurAirports
3881,Youngstown Warren Regional Airport,Youngstown,United States,YNG,KYNG,41.26070023,-80.67910004,1192,-5,A,America/New_York,airport,OurAirports
3882,Ladd AAF Airfield,Fort Wainwright,United States,FBK,PAFB,64.83750153,-147.6139984,454,-9,A,America/Anchorage,airport,OurAirports
3883,Mc Minnville Municipal Airport,Mackminnville,United States,MMV,KMMV,45.19440079,-123.13600159999999,163,-8,A,America/Los_Angeles,airport,OurAirports
3884,Robins Air Force Base,Macon,United States,WRB,KWRB,32.640098571799996,-83.59190368649999,294,-5,A,America/New_York,airport,OurAirports
3944,Pullman Moscow Regional Airport,Pullman,United States,PUW,KPUW,46.7439,-117.110001,2556,-8,A,America/Los_Angeles,airport,OurAirports
3945,Lewiston Nez Perce County Airport,Lewiston,United States,LWS,KLWS,46.3745002746582,-117.01499938964844,1442,-8,A,America/Los_Angeles,airport,OurAirports
3946,Elmira Corning Regional Airport,Elmira,United States,ELM,KELM,42.1599006652832,-76.8916015625,954,-5,A,America/New_York,airport,OurAirports
3947,Ithaca Tompkins Regional Airport,Ithaca,United States,ITH,KITH,42.49100112915039,-76.4583969116211,1099,-5,A,America/New_York,airport,OurAirports
3948,Monterey Peninsula Airport,Monterey,United States,MRY,KMRY,36.58700180053711,-121.84300231933594,257,-8,A,America/Los_Angeles,airport,OurAirports
3949,Santa Barbara Municipal Airport,Santa Barbara,United States,SBA,KSBA,34.42620087,-119.8399963,13,-8,A,America/Los_Angeles,airport,OurAirports
3950,Daytona Beach International Airport,Daytona Beach,United States,DAB,KDAB,29.179899,-81.058098,34,-5,A,America/New_York,airport,OurAirports
4004,Talkeetna Airport,Talkeetna,United States,TKA,PATK,62.320499420165994,-150.09399414062,358,-9,A,America/Anchorage,airport,OurAirports
4006,Tweed New Haven Airport,New Haven,United States,HVN,KHVN,41.26369858,-72.88680267,12,-5,A,America/New_York,airport,OurAirports
4007,Asheville Regional Airport,Asheville,United States,AVL,KAVL,35.43619918823242,-82.54180145263672,2165,-5,A,America/New_York,airport,OurAirports
4008,Piedmont Triad International Airport,Greensboro,United States,GSO,KGSO,36.097801208496094,-79.93730163574219,925,-5,A,America/New_York,airport,OurAirports
4009,Joe Foss Field Airport,Sioux Falls,United States,FSD,KFSD,43.5820007324,-96.741897583,1429,-6,A,America/Chicago,airport,OurAirports
4011,Manchester Airport,Manchester NH,United States,MHT,KMHT,42.93259811401367,-71.43569946289062,266,-5,A,America/New_York,airport,OurAirports
4012,Naples Municipal Airport,Naples,United States,APF,KAPF,26.1525993347,-81.7752990723,8,-5,A,America/New_York,airport,OurAirports
4014,Louisville International Standiford Field,Louisville,United States,SDF,KSDF,38.1744,-85.736,501,-5,A,America/New_York,airport,OurAirports
4015,Charlottesville Albemarle Airport,Charlottesville VA,United States,CHO,KCHO,38.13859939575195,-78.4529037475586,639,-5,A,America/New_York,airport,OurAirports
4016,Roanoke–Blacksburg Regional Airport,Roanoke VA,United States,ROA,KROA,37.3255004883,-79.975402832,1175,-5,A,America/New_York,airport,OurAirports
4017,Blue Grass Airport,Lexington KY,United States,LEX,KLEX,38.0364990234375,-84.60590362548828,979,-5,A,America/New_York,airport,OurAirports
4018,Evansville Regional Airport,Evansville,United States,EVV,KEVV,38.0369987488,-87.53240203860001,418,-6,A,America/Chicago,airport,OurAirports
4019,Albuquerque International Sunport Airport,Albuquerque,United States,ABQ,KABQ,35.04019927978516,-106.60900115966795,5355,-7,A,America/Denver,airport,OurAirports
4020,Gallatin Field,Bozeman,United States,BZN,KBZN,45.77750015,-111.15299990000001,4473,-7,A,America/Denver,airport,OurAirports
4021,Billings Logan International Airport,Billings,United States,BIL,KBIL,45.807701110839844,-108.54299926757812,3652,-7,A,America/Denver,airport,OurAirports
4022,Bert Mooney Airport,Butte,United States,BTM,KBTM,45.95479965209961,-112.49700164794922,5550,-7,A,America/Denver,airport,OurAirports
4023,Cherry Capital Airport,Traverse City,United States,TVC,KTVC,44.74140167236328,-85.58219909667969,624,-5,A,America/New_York,airport,OurAirports
4025,Hancock County-Bar Harbor Airport,Bar Harbor,United States,BHB,KBHB,44.45000076,-68.36150359999999,83,-5,A,America/New_York,airport,OurAirports
4026,Knox County Regional Airport,Rockland,United States,RKD,KRKD,44.06010056,-69.09919739,56,-5,A,America/New_York,airport,OurAirports
4027,Jackson Hole Airport,Jacksn Hole,United States,JAC,KJAC,43.6072998046875,-110.73799896240234,6451,-7,A,America/Denver,airport,OurAirports
4028,Chicago Rockford International Airport,Rockford,United States,RFD,KRFD,42.19540023803711,-89.09719848632812,742,-6,A,America/Chicago,airport,OurAirports
4034,Greenville Spartanburg International Airport,Greenville,United States,GSP,KGSP,34.895698547399995,-82.2189025879,964,-5,A,America/New_York,airport,OurAirports
4037,Central Illinois Regional Airport at Bloomington-Normal,Bloomington,United States,BMI,KBMI,40.47710037,-88.91590118,871,-6,A,America/Chicago,airport,OurAirports
4038,Gulfport Biloxi International Airport,Gulfport,United States,GPT,KGPT,30.40730094909668,-89.07009887695312,28,-6,A,America/Chicago,airport,OurAirports
4039,Kalamazoo Battle Creek International Airport,Kalamazoo,United States,AZO,KAZO,42.234901428222656,-85.5521011352539,874,-5,A,America/New_York,airport,OurAirports
4040,Toledo Express Airport,Toledo,United States,TOL,KTOL,41.58679962,-83.80780029,683,-5,A,America/New_York,airport,OurAirports
4041,Fort Wayne International Airport,Fort Wayne,United States,FWA,KFWA,40.97850037,-85.19509888,814,-5,A,America/New_York,airport,OurAirports
4042,Decatur Airport,Decatur,United States,DEC,KDEC,39.83459854125977,-88.8656997680664,682,-6,A,America/Chicago,airport,OurAirports
4043,The Eastern Iowa Airport,Cedar Rapids,United States,CID,KCID,41.88470077514648,-91.71080017089844,869,-6,A,America/Chicago,airport,OurAirports
4044,La Crosse Municipal Airport,La Crosse,United States,LSE,KLSE,43.879002,-91.256699,655,-6,A,America/Chicago,airport,OurAirports
4045,Central Wisconsin Airport,Wassau,United States,CWA,KCWA,44.7775993347,-89.6668014526,1277,-6,A,America/Chicago,airport,OurAirports
4046,General Wayne A. Downing Peoria International Airport,Peoria,United States,PIA,KPIA,40.664199829100006,-89.6932983398,660,-6,A,America/Chicago,airport,OurAirports
4047,Appleton International Airport,Appleton,United States,ATW,KATW,44.258098602299995,-88.51909637450001,918,-6,A,America/Chicago,airport,OurAirports
4048,Rochester International Airport,Rochester,United States,RST,KRST,43.90829849243164,-92.5,1317,-6,A,America/Chicago,airport,OurAirports
4049,University of Illinois Willard Airport,Champaign,United States,CMI,KCMI,40.03919983,-88.27809906,755,-6,A,America/Chicago,airport,OurAirports
4050,Manhattan Regional Airport,Manhattan,United States,MHK,KMHK,39.14099884033203,-96.6707992553711,1057,-6,A,America/Chicago,airport,OurAirports
4058,Venango Regional Airport,Franklin,United States,FKL,KFKL,41.3778991699,-79.8603973389,1540,-5,A,America/New_York,airport,OurAirports
4063,Grand Junction Regional Airport,Grand Junction,United States,GJT,KGJT,39.1223983765,-108.527000427,4858,-7,A,America/Denver,airport,OurAirports
4064,St George Municipal Airport,Saint George,United States,SGU,KSGU,37.0363888889,-113.510305556,2941,-7,A,America/Denver,airport,OurAirports
4065,David Wayne Hooks Memorial Airport,Houston,United States,DWH,KDWH,30.0618000031,-95.5528030396,152,-6,A,America/Chicago,airport,OurAirports
4066,Port O'Connor Private Airport,Port O\\'Connor,United States,S46,XS46,28.42970085144043,-96.44439697265624,8,-6,A,America/Chicago,airport,OurAirports
4067,Sarasota Bradenton International Airport,Sarasota,United States,SRQ,KSRQ,27.39539909362793,-82.55439758300781,30,-5,A,America/New_York,airport,OurAirports
4071,Van Nuys Airport,Van Nuys,United States,VNY,KVNY,34.209800720215,-118.48999786376999,802,-8,A,America/Los_Angeles,airport,OurAirports
4072,Quad City International Airport,Moline,United States,MLI,KMLI,41.44850158691406,-90.50749969482422,590,-6,A,America/Chicago,airport,OurAirports
4073,Panama City-Bay Co International Airport,Panama City,United States,PFN,KPFN,30.212099,-85.6828,20,-6,A,America/Chicago,airport,OurAirports
4083,Bismarck Municipal Airport,Bismarck,United States,BIS,KBIS,46.77270126342773,-100.74600219726562,1661,-6,A,America/Chicago,airport,OurAirports
4084,Telluride Regional Airport,Telluride,United States,TEX,KTEX,37.9538002,-107.90799709999999,9070,-7,A,America/Denver,airport,OurAirports
4087,Rapid City Regional Airport,Rapid City,United States,RAP,KRAP,44.0452995300293,-103.05699920654295,3204,-7,A,America/Denver,airport,OurAirports
4088,Mc Clellan-Palomar Airport,Carlsbad,United States,CLD,KCRQ,33.12829971,-117.27999879999999,331,-8,A,America/Los_Angeles,airport,OurAirports
4089,Bishop International Airport,Flint,United States,FNT,KFNT,42.96540069580078,-83.74359893798828,782,-5,A,America/New_York,airport,OurAirports
